PORT_NAME_FROM,PORT_NAME_TO,DISTANCE
ARICA,SALAVERRY,866.32
ARICA,SANTA MARTA,2218.56
ARROYO SECO,CAI LAN,10188.88
ARROYO SECO,CAI MEP,9736.65
ARROYO SECO,GLASGOW,6713.54
ARROYO SECO,QINZHOU,10532
ARROYO SECO,SAN ANTONIO,2905.7
ARROYO SECO,TIANJIN,11517.94
ARROYO SECO,ZHENJIANG,11448
ARZEW,ANTONINA,4881.72
ARZEW,AVONMOUTH,1367.05
ARZEW,ITAQUI,3484.5
ARZEW,KAKINADA,6093.48
ARZEW,MERAUX,4976.96
ARZEW,NEW ORLEANS,4888.4
ARZEW,NOLA,4840
ARZEW,PAITA,5531.77
ARZEW,PARANAGUA,4723.29
ARZEW,PIPAVAV,4777.68
ARZEW,RIO GRANDE (BRAZIL),5280.54
ARZEW,ROSARIO,5797.4
ARZEW,ROUEN,1557.54
ARZEW,SAN LORENZO-SAN MARTIN,5640.88
ARZEW,SANTAREM,3872.88
ARZEW,SANTOS,4597.56
ARZEW,SAO FRANCISCO DO SUL,4894.98
ARZEW,VITORIA,4071.09
ARZEW,WILMINGTON NC,3791
ASAM ASAM,BIN QASIM,3640.7
ASAM ASAM,CHAOZHOU,1748.95
ASAM ASAM,GAOLAN,1772.82
ASAM ASAM,GUANGZHOU,1972.88
ASAM ASAM,KOHSICHANG TPP,1437.12
ASAM ASAM,KRISHNAPATNAM,2346.24
ASAM ASAM,MARIVELES,1263.24
ASAM ASAM,MUNDRA,3652.62
ASAM ASAM,NANSHA,1901.28
ASAM ASAM,NANTONG,2440.86
ASAM ASAM,SHIDONGKOU,2437.76
ASAM ASAM,THI VAI,1163.75
ASAM ASAM,TUTICORIN,2548.23
ASAM ASAM,VADO LIGURE,7644
ASAM ASAM,VILLANUEVA,1110.72
ASAM ASAM,ZHENJIANG,2391.36
ASHDOD,AMSTERDAM,3621.45
ASHDOD,NANJING,7296.34
ASHDOD,NEW ORLEANS,6655.9
ASHDOD,PARANAGUA,6521
ASHDOD,PORTO ALEGRE,6876.33
ASHDOD,RIO GRANDE (BRAZIL),7065.54
ASHDOD,SANTAREM,5662
ASSOCIATED TERMINALS M158,EEMSHAVEN,5155.15
ASSOCIATED TERMINALS M158,PRAIA MOLE,4977.28
ASSOCIATED TERMINALS M158,SAFI,4461.93
ASTORIA,NANTONG,5300.88
ASTORIA,XINMINZHOU,5187
ASTRAKHAN,AMIRABAD,626.67
AUCKLAND,CHITTAGONG,6296.5
AUCKLAND,KAKOGAWA,5021.25
AUCKLAND,PORT KEMBLA,1260.28
AUGUSTA,CARENERO,4604.49
AUGUSTA,FUJAIRAH,3871.35
AUGUSTA,HOUSTON,5949.66
AUGUSTA,JACKSONVILLE,4780
AUGUSTA,LA PALLICE,2114.32
AUGUSTA,YOSU,8829.45
AUGUSTA (OPL),ZADAR,511.56
AVEIRO,AYR,944.52
AVEIRO,BARCELONA,956.42
AVEIRO,FOS,1154.34
AVEIRO,GHENT,915.8
AVEIRO,LA PALLICE,539.98
AVEIRO,LAVERA,1139.74
AVEIRO,LIVERPOOL (UNITED KINGDOM),859
AVEIRO,PAUILLAC,558.72
AVEIRO,PERPIGNAN,1073.16
AVEIRO,VLISSINGEN,956.55
AVILES,GEMLIK,2699.84
AVILES,ITAQUI,3625.9
AVILES,MOERDIJK,792.85
AVILES,RENDSBURG,985.92
AVILES,RIO GRANDE (BRAZIL),5566.08
AVILES,SANTOS,4626.24
AVILES,TERNEUZEN,728.64
AVONDALE,GHENT,5074.65
AVONDALE,VERACRUZ,783.02
AVONMOUTH,GHENT,607.7
AVONMOUTH,NEMRUT BAY,2951.52
AZOV,ASHDOD,1481.04
AZOV,FAMAGUSTA,1503.6
AZOV,GREECE (COUNTRY),1081.92
BADAS PORT,ILIGAN,1135.68
BAHIA BLANCA,ALEMOA TERMINAL,1255.18
BAHIA BLANCA,BANDAR IMAM KHOMEINI,8537.28
BAHIA BLANCA,BUENAVENTURA,4575.49
BAHIA BLANCA,CALLAO,3700.64
BAHIA BLANCA,CARTAGENA (COLOMBIA),5046.72
BAHIA BLANCA,CASABLANCA,5140.45
BAHIA BLANCA,CORONEL,2120.42
BAHIA BLANCA,DAFENG,11142.54
BAHIA BLANCA,DALIAN,10685.52
BAHIA BLANCA,DAMMAM,8295.4
BAHIA BLANCA,DJEN-DJEN,6009.36
BAHIA BLANCA,DONGJIAKOU,11276.44
BAHIA BLANCA,EL DEKHEILA,7534.74
BAHIA BLANCA,FORTALEZA,2877
BAHIA BLANCA,GUAYAQUIL,4257.99
BAHIA BLANCA,HONG GAI,10133.64
BAHIA BLANCA,HUANGPU,10268.28
BAHIA BLANCA,IMBITUBA,1034.28
BAHIA BLANCA,JEDDAH,8469.69
BAHIA BLANCA,KUNSAN,10575.18
BAHIA BLANCA,LA GUAIRA,5040.88
BAHIA BLANCA,MACEIO,2483.25
BAHIA BLANCA,MOMBASA,5957.76
BAHIA BLANCA,NACALA,5766.97
BAHIA BLANCA,NANTONG,11216.4
BAHIA BLANCA,NATAL,2494.7
BAHIA BLANCA,PHU MY,9477.27
BAHIA BLANCA,PUERTO CABELLO,4904
BAHIA BLANCA,PYEONGTAEK,10454.4
BAHIA BLANCA,QINGDAO,10395.85
BAHIA BLANCA,QINHUANGDAO,11123
BAHIA BLANCA,RESERVE,6296.5
BAHIA BLANCA,RIO DE JANEIRO,1458.44
BAHIA BLANCA,RIO GRANDE (BRAZIL),695.4
BAHIA BLANCA,RIZHAO,10844.46
BAHIA BLANCA,ROSARIO,727.68
BAHIA BLANCA,SALAVERRY,3941.02
BAHIA BLANCA,SAN ANTONIO,2400
BAHIA BLANCA,SAN LORENZO-SAN MARTIN,790.5
BAHIA BLANCA,SANTO TOMAS DE CASTILLA,5748.93
BAHIA BLANCA,SANTOS,1303
BAHIA BLANCA,SONGXIA,10875.77
BAHIA BLANCA,TAICHUNG,10113.6
BAHIA BLANCA,ULSAN,10402.7
BAHIA BLANCA,UMM QASR,9085.14
BAHIA BLANCA,VITORIA,1681
BAHIA BLANCA,XIUYU,10378.2
BAHIA BLANCA,ZHOUSHAN,10641
BAHODOPI,ANTWERP,9873.76
BAHODOPI,BANGLADESH (COUNTRY),3137.06
BAHODOPI,CARTAGENA (SPAIN),8234.53
BAHODOPI,DAVAO,666.27
BAHODOPI,GANGAVARAM,2944.05
BAHODOPI,GDANSK,10802.96
BAHODOPI,GDYNIA,11214
BAHODOPI,HALDIA,3018.64
BAHODOPI,HONG KONG,1839.76
BAHODOPI,ITAGUAI,9646.14
BAHODOPI,JAIGARH,3650.11
BAHODOPI,JIANGYIN,2259.88
BAHODOPI,LANSHAN,2455
BAHODOPI,LUANDA,7717.05
BAHODOPI,NADAHAMA,2302.08
BAHODOPI,OTRANTO,7043.52
BAHODOPI,PARADIP,3036.33
BAHODOPI,PRAIA MOLE,9429.36
BAHODOPI,RAVENNA,7709
BAHODOPI,SEPETIBA,9929.85
BAHODOPI,TAICANG WANFANG TERMINAL,2322.32
BAHODOPI,TOMOGASHIMA,2366
BAHODOPI,VILA DO CONDE,10105.92
BAHODOPI,ZHANGJIAGANG,2252.04
BAHODOPI ANCHORAGE-PANTOLOAN PORT,PORT KLANG,1765.62
BAHRAIN,BAYUQUAN,6396
BAHRAIN,CONVENT,9966.28
BAHRAIN,DAR ES SALAAM,2860.31
BAHRAIN,DJEN-DJEN,4412.94
BAHRAIN,HUANGHUA,6545.34
BAHRAIN,MESAIEED,135.96
BAHRAIN,SOHAR,428.16
BAHRAIN,SOKHNA,3100.3
BAIE COMEAU,ALEXANDRIA (EGYPT),4670
BAIE COMEAU,ALIAGA,4638.09
BAIE COMEAU,ARACAJU,4036.8
BAIE COMEAU,ASHDOD,4827.24
BAIE COMEAU,BANDAR IMAM KHOMEINI,8126
BAIE COMEAU,BARCELONA,3529.76
BAIE COMEAU,BARRANQUILLA,2601.6
BAIE COMEAU,BECANCOUR,258.02
BAIE COMEAU,BEJAIA,3421.88
BAIE COMEAU,BIN QASIM,7902.16
BAIE COMEAU,BREST,2520.06
BAIE COMEAU,CALABAR,5385.45
BAIE COMEAU,CALLAO,4219.38
BAIE COMEAU,CASABLANCA,2698
BAIE COMEAU,DOUALA,5071.5
BAIE COMEAU,EL DEKHEILA,4762.38
BAIE COMEAU,FANGCHENG,11404.62
BAIE COMEAU,FORTALEZA,3749.2
BAIE COMEAU,GHENT,3049.28
BAIE COMEAU,GIJON,2688.62
BAIE COMEAU,HAIFA,5024.34
BAIE COMEAU,HUANGHUA,11676
BAIE COMEAU,L'ESPIGUETTE,3656.5
BAIE COMEAU,LA GUAIRA,2466.2
BAIE COMEAU,LAGOS (NIGERIA),4622.4
BAIE COMEAU,LIANYUNGANG,11971.44
BAIE COMEAU,LIVERPOOL (UNITED KINGDOM),2727.92
BAIE COMEAU,MANTA,3407.61
BAIE COMEAU,MAR DEL PLATA,6231.7
BAIE COMEAU,MARACAIBO,2634.39
BAIE COMEAU,MERSIN,4989.32
BAIE COMEAU,NACALA,8711.25
BAIE COMEAU,ORAN,3262.35
BAIE COMEAU,PORT AU PRINCE,2371.95
BAIE COMEAU,PORT HARCOURT,5107.57
BAIE COMEAU,PORT QASIM,7928.96
BAIE COMEAU,PORT SUDAN,5580
BAIE COMEAU,PUERTO CABELLO,2743.65
BAIE COMEAU,QUANZHOU,11980.8
BAIE COMEAU,SAN JUAN,2203.76
BAIE COMEAU,SANTA MARTA,2688
BAIE COMEAU,SKIKDA,3582.34
BAIE COMEAU,TAKORADI,4311.36
BAIE COMEAU,TARRAGONA,3296.72
BAIE COMEAU,UMM QASR,7977.2
BAIE COMEAU,VERACRUZ,3118.96
BAIE COMEAU,XINSHA,11075.96
BAIE COMEAU,YANBU,5415.62
BAIE COMEAU,YANGJIANG,10980.9
BAIE COMEAU,YINGKOU,11569.14
BALBOA,SAVANNAH GA,1677.87
BALCHIK,AMALIAPOLIS,497.12
BALCHIK,AMSTERDAM,3399
BALCHIK,MONOPOLI,1007.34
BALCHIK,PSACHNA EVOIAS,537.66
BALCHIK,ROTTERDAM,3332.34
BALCHIK,SEVILLE,2158.88
BALCHIK,TARRAGONA,1663
BALCHIK,VENICE,1357.54
BALIKPAPAN,ANCONA,7283.36
BALIKPAPAN,BATAAN,1041.48
BALIKPAPAN,BRINDISI,6882.24
BALIKPAPAN,DAHEJ,3859.21
BALIKPAPAN,DAVAO,753.69
BALIKPAPAN,ENNORE,3022.95
BALIKPAPAN,FUSINA,7921.2
BALIKPAPAN,HALDIA,2873
BALIKPAPAN,HAZIRA,3583.4
BALIKPAPAN,HIROHATA,2386.2
BALIKPAPAN,HONG KONG,1649.44
BALIKPAPAN,HOPING,1703.52
BALIKPAPAN,HUIZHOU,1697.85
BALIKPAPAN,ILIGAN,777.1
BALIKPAPAN,KANDLA,3816.15
BALIKPAPAN,KARACHI,4225.06
BALIKPAPAN,KARAIKAL,2928.29
BALIKPAPAN,KARIKAL,2898.84
BALIKPAPAN,KOHSICHANG TPP,1862
BALIKPAPAN,KRISHNAPATNAM,2965.14
BALIKPAPAN,LA SPEZIA,7930
BALIKPAPAN,LIMAY (PHILIPPINES),1036.84
BALIKPAPAN,LUMUT (MALAYSIA),1549.38
BALIKPAPAN,MALITA,744.37
BALIKPAPAN,MARIVELES,1071
BALIKPAPAN,MASINLOC,1076.16
BALIKPAPAN,MUNDRA,3939.21
BALIKPAPAN,NANTONG,2058.65
BALIKPAPAN,NAVLAKHI,4146.78
BALIKPAPAN,NEW MANGALORE,3168.99
BALIKPAPAN,NEW ORLEANS,11091.64
BALIKPAPAN,PAGBILAO,1021.02
BALIKPAPAN,PARADIP,2714.88
BALIKPAPAN,PAYRA,2796.75
BALIKPAPAN,PHU MY,1395.9
BALIKPAPAN,PORT QASIM,4017.42
BALIKPAPAN,QUEZON,769.41
BALIKPAPAN,RAVENNA,7497
BALIKPAPAN,ROTTERDAM,9372.72
BALIKPAPAN,SALAYA,3952.08
BALIKPAPAN,SHANWEI,1598.85
BALIKPAPAN,SHIDONGKOU,2032.32
BALIKPAPAN,TONDA,2456.55
BALIKPAPAN,TUTICORIN,2831.43
BALIKPAPAN,VILLANUEVA,875.68
BALIKPAPAN,VIZAG,2987.25
BALIKPAPAN,YANGJIANG,1649
BALIKPAPAN,YOSU,2413.32
BALIKPAPAN,ZHANGJIAGANG,2083.35
BALTIMORE (USA),AMSTERDAM,3839.85
BALTIMORE (USA),BAHODOPI,11756.52
BALTIMORE (USA),BAKAR,5257.12
BALTIMORE (USA),BAOSHAN,10931.44
BALTIMORE (USA),BAYUQUAN,10270.08
BALTIMORE (USA),CAOFEIDIAN,11116.56
BALTIMORE (USA),CASABLANCA,3393.72
BALTIMORE (USA),CHORNOMORSK,5618
BALTIMORE (USA),DANGJING,10432
BALTIMORE (USA),DEENDAYAL,8546.58
BALTIMORE (USA),DONGJIAKOU,11081.7
BALTIMORE (USA),DUNKIRK,3633.84
BALTIMORE (USA),EL DEKHEILA,5019.8
BALTIMORE (USA),ENNORE,9765.43
BALTIMORE (USA),FANGCHENG,11438.46
BALTIMORE (USA),FLUSHING,3465.81
BALTIMORE (USA),FUKUYAMA,9607.68
BALTIMORE (USA),GANGAVARAM,10125.44
BALTIMORE (USA),GDANSK,4028.16
BALTIMORE (USA),GIJON,3316
BALTIMORE (USA),HALDIA,9859.78
BALTIMORE (USA),HIBIKINADA,9940.59
BALTIMORE (USA),HIGASHI-HARIMA,10029.3
BALTIMORE (USA),IJMUIDEN,3753.32
BALTIMORE (USA),IMMINGHAM,3441.6
BALTIMORE (USA),INDIA (COUNTRY),8291.78
BALTIMORE (USA),ISKENDERUN,5347.61
BALTIMORE (USA),JIANGYIN,10812
BALTIMORE (USA),JINGTANG,10672
BALTIMORE (USA),KANDLA,8631.4
BALTIMORE (USA),KASHIMA,9267.38
BALTIMORE (USA),KAWASAKI,9256.32
BALTIMORE (USA),KIMITSU,9731.35
BALTIMORE (USA),KOHSICHANG TPP,11113.74
BALTIMORE (USA),KRISHNAPATNAM,9843.71
BALTIMORE (USA),KWANGYANG,9836.77
BALTIMORE (USA),MUNDRA,7922.05
BALTIMORE (USA),MURORAN,9281.25
BALTIMORE (USA),NAGOYA,9581.46
BALTIMORE (USA),OITA,9849.98
BALTIMORE (USA),PECEM,3448.44
BALTIMORE (USA),PLOCE,5122
BALTIMORE (USA),POHANG,10194.9
BALTIMORE (USA),POINT LISAS,1962.43
BALTIMORE (USA),PORTO ROMANO,4912.32
BALTIMORE (USA),PRAIA MOLE,4389.12
BALTIMORE (USA),RIZHAO,10980.32
BALTIMORE (USA),ROSTOCK,3731.6
BALTIMORE (USA),ROTTERDAM,3662.26
BALTIMORE (USA),SAGAR,10534.65
BALTIMORE (USA),SAKAIDE,10378.16
BALTIMORE (USA),SAMSUN,5380.8
BALTIMORE (USA),SAN NICOLAS (ARGENTINA),6386.1
BALTIMORE (USA),SEPETIBA,5103.28
BALTIMORE (USA),SINES,3441.9
BALTIMORE (USA),SZCZECIN,3945.96
BALTIMORE (USA),TOBATA,9639.36
BALTIMORE (USA),TUNA,8275.41
BALTIMORE (USA),VIZAG,9441.98
BALTIMORE (USA),WAKAYAMA,9889
BALTIMORE (USA),WILHELMSHAVEN,3913.35
BALTIMORE (USA),YANTAI,10750.8
BALTIMORE (USA),YUZHNYY,5355.15
BANDIRMA,BILBAO,2581.17
BANG SAPHAN,MANZANILLO (MEXICO),8560.32
BANGKOK,BELAWAN,1179.12
BANGKOK,CHIBA,3149.18
BANGKOK,CIGADING,1245.58
BANGKOK,CILACAP,1555.88
BANGKOK,CIWANDAN,1284.72
BANGKOK,FANGCHENG,1620.32
BANGKOK,GAOLAN,1575.84
BANGKOK,HO CHI MINH CITY,671.16
BANGKOK,HUANGPU,1738.64
BANGKOK,ICHIHARA,2990.4
BANGKOK,JAKARTA,1289.28
BANGKOK,JINZHOU,3015.12
BANGKOK,KOBE,3037.65
BANGKOK,KUNSAN,2690.64
BANGKOK,MAKASSAR,1799
BANGKOK,MASSAWA,4830
BANGKOK,MERAK,1182.75
BANGKOK,NANSHA,1736.8
BANGKOK,PANJANG,1379.7
BANGKOK,PORT SUDAN,5248.88
BANGKOK,SUBIC BAY,1467.61
BANGKOK,SURABAYA,1551.9
BANGKOK,TANJUNG PRIOK,1270.92
BANGKOK,TIANJIN,3099.2
BANGKOK,YOKOHAMA,3011.85
BANGKOK,ZHANGZHOU,1834.47
BANJARMASIN,CJK,2382.93
BANJARMASIN,FERROL,7961.95
BANJARMASIN,FUKUYAMA,2670.72
BANJARMASIN,KAOHSIUNG,1925.04
BANJARMASIN,KAWASAKI,2911.59
BANJARMASIN,MATSUURA,2754.96
BANJARMASIN,TACHIBANA,2597.3
BANJARMASIN,TOKACHI,3426.93
BANJARMASIN,TOYAMA-SHINKO,3211.98
BANJARMASIN,YOKKAICHI,2818.53
BANTRY BAY,HOUSTON,4583.88
BANTRY BAY,NEW YORK,2682.05
BAR,HUELVA,1525.43
BARAHONA,FAIRLESS HILLS,1496.25
BARBER'S POINT HARBOR,KANDLA,8511.3
BARCARENA,ALEXANDRIA (EGYPT),5212.2
BARCARENA,ALTAMIRA,3298
BARCARENA,AMSTERDAM,4027.05
BARCARENA,ANTWERP,4120.9
BARCARENA,AQABA,5792.72
BARCARENA,BARCELONA,3680.64
BARCARENA,BARRANQUILLA,2023
BARCARENA,BILBAO,3650.5
BARCARENA,BUENAVENTURA,2835.04
BARCARENA,CASABLANCA,3202.8
BARCARENA,CHIWAN,11115.72
BARCARENA,CORINTO,3064
BARCARENA,CRISTOBAL,2260.1
BARCARENA,DALIAN,10529.28
BARCARENA,DAMIETTA,5405.92
BARCARENA,EL DEKHEILA,4903.68
BARCARENA,FANGCHENG,11179
BARCARENA,GHENT,4064.3
BARCARENA,HUANGHUA,11018.7
BARCARENA,KALININGRAD,5205.54
BARCARENA,KASHIMA,10064.65
BARCARENA,KING ABDULLAH,6075.97
BARCARENA,KINGSTON (JAMAICA),2223.6
BARCARENA,KUSHIRO,9407.02
BARCARENA,LIANYUNGANG,10745.7
BARCARENA,LIVERPOOL (UNITED KINGDOM),3827.55
BARCARENA,MERSIN,5283
BARCARENA,NAGOYA,10595.52
BARCARENA,NANJING,11337.3
BARCARENA,NANTONG,10647.69
BARCARENA,NAPLES,4248.09
BARCARENA,ORAN,3581.46
BARCARENA,ORISTANO,4090.2
BARCARENA,PROGRESO,3010.02
BARCARENA,PUERTO PLATA,1890.53
BARCARENA,PUERTO QUETZAL,3088.45
BARCARENA,QINGDAO,11145.54
BARCARENA,QINHUANGDAO,11629.8
BARCARENA,RAVENNA,5181.75
BARCARENA,RIO HAINA,1948.8
BARCARENA,RIZHAO,10530.24
BARCARENA,ROTTERDAM,4163.94
BARCARENA,SAN JUAN,1669.14
BARCARENA,SONGXIA,10958.36
BARCARENA,TAICHUNG,11763.15
BARCARENA,TAIZHOU,11378.41
BARCARENA,TARRAGONA,3918.12
BARCARENA,VERACRUZ,3303.63
BARCARENA,WATERFORD,3718.08
BARCARENA,WILMINGTON (USA-N CAROLINA),2667.6
BARCARENA,YANBU,5859.01
BARCARENA,YANGJIANG,11089.98
BARCARENA,YANGZHONG,10966.23
BARCARENA,YINGKOU,11251.4
BARCARENA,ZHANGJIAGANG,11223.06
BARCARENA,ZHANJIANG,10725.12
BARCELONA,ABIDJAN,3327.45
BARCELONA,ALGECIRAS,536.52
BARCELONA,AUGUSTA,681.15
BARCELONA,AVEIRO,932.17
BARCELONA,BEIRUT,1685
BARCELONA,BEJAIA,323.44
BARCELONA,BILBAO,1482.6
BARCELONA,CARTAGENA (SPAIN),295.36
BARCELONA,CASTELLON,131.58
BARCELONA,CASTELLON DE LA PLANA,125.13
BARCELONA,CONAKRY,2320.85
BARCELONA,CRISTOBAL,5040.88
BARCELONA,DAMIETTA,1532.72
BARCELONA,DOUALA,3899.42
BARCELONA,EL DEKHEILA,1505.52
BARCELONA,FALCONARA,1289.4
BARCELONA,FERROL,1236.9
BARCELONA,FIUMICINO,464.6
BARCELONA,FOS,191.07
BARCELONA,FRONTIGNAN,169.05
BARCELONA,GAETA,523.18
BARCELONA,GHENT,1991.6
BARCELONA,LA PALLICE,1558.39
BARCELONA,LARNACA,1600
BARCELONA,LAVERA,188.1
BARCELONA,LEIXOES,1041.04
BARCELONA,LIVERPOOL (UNITED KINGDOM),1755.7
BARCELONA,LOME,3432.94
BARCELONA,MALTA (COUNTRY),696.8
BARCELONA,MARIN (SPAIN),1039.84
BARCELONA,MONTOIR,1575.6
BARCELONA,NAPLES,585.9
BARCELONA,ORAN,355.74
BARCELONA,ORISTANO,300.86
BARCELONA,POINTE DES GALETS,5757.7
BARCELONA,PORT-LA-NOUVELLE,133.28
BARCELONA,PORTO MARGHERA,1358.64
BARCELONA,ROTTERDAM,1834.45
BARCELONA,SAN JUAN,4065.6
BARCELONA,SAN PEDRO (IVORY COAST),3152.1
BARCELONA,SAN PEDRO DE MACORIS,4019.4
BARCELONA,SARROCH,378.75
BARCELONA,SAVONA,339.57
BARCELONA,TARANTO,911.88
BARCELONA,TARRAGONA,48.45
BARCELONA,TUNISIA (COUNTRY),496
BARCELONA,VADO LIGURE,326.89
BARCELONA,VALENCIA,163.2
BARCELONA,VARNA,1561.92
BARCELONA,VASTO,1123.65
BARCELONA,VENICE,1365.78
BARCELONA,ZADAR,1216.86
BARI,ALGIERS,919.56
BARI,LARNACA,983.74
BARQUITO,BEIHAI,10409.07
BARQUITO,DAHEJ,10549.86
BARQUITO,PANAMA CITY,3594.69
BARQUITO,PUERTO CORTES,3208.4
BARRA DOS COQUEIROS,BRAKE,4680.34
BARRA DOS COQUEIROS,BRUNSBUTTEL,4401.35
BARRA DOS COQUEIROS,BURGAS,5551.35
BARRA DOS COQUEIROS,CASABLANCA,3046.08
BARRA DOS COQUEIROS,CONSTANTZA,5617.5
BARRA DOS COQUEIROS,JINZHOU,11134.63
BARRA DOS COQUEIROS,LA CORUNA,3837.75
BARRA DOS COQUEIROS,LIANYUNGANG,11068.2
BARRA DOS COQUEIROS,NANJING,11313.84
BARRA DOS COQUEIROS,ONSAN,11349.37
BARRA DOS COQUEIROS,PORI,5477.59
BARRA DOS COQUEIROS,RAVENNA,5175.04
BARRA DOS COQUEIROS,RIZHAO,10629.55
BARRA DOS COQUEIROS,SETE,4223.1
BARRA DOS COQUEIROS,SZCZECIN,5103.84
BARRA DOS COQUEIROS,TARRAGONA,3998.8
BARRA DOS COQUEIROS,XIAMEN,10487.84
BARRA DOS COQUEIROS,YANTAI,10969.73
BARRANQUILLA,ALTAMIRA,1621.36
BARRANQUILLA,BARCELONA,4462.92
BARRANQUILLA,BRAKE,4597.8
BARRANQUILLA,BUITRAGO,5201
BARRANQUILLA,CORONEL,3066.24
BARRANQUILLA,ERDEMIR,5835.9
BARRANQUILLA,EREGLI,5835.9
BARRANQUILLA,GHENT,4417.84
BARRANQUILLA,GIJON,4181.8
BARRANQUILLA,HALDIA,11135.25
BARRANQUILLA,HAMBURG,4543.85
BARRANQUILLA,IMBITUBA,4572.75
BARRANQUILLA,IMMINGHAM,4842.6
BARRANQUILLA,ISKENDERUN,6359.85
BARRANQUILLA,ITAGUAI,4214.7
BARRANQUILLA,KEMAMAN,11289.6
BARRANQUILLA,MANTA,920.55
BARRANQUILLA,NEW MANGALORE,9183.93
BARRANQUILLA,PARADIP,10576.72
BARRANQUILLA,PRAIA MOLE,3752.58
BARRANQUILLA,PUERTO CASTILLA,809.82
BARRANQUILLA,RAVENNA,5541.9
BARRANQUILLA,ROTTERDAM,4388.28
BARRANQUILLA,SAN NICOLAS (ARGENTINA),5034.3
BARRANQUILLA,SANTO TOMAS DE CASTILLA,977
BARRANQUILLA,VARNA,5859.42
BARRANQUILLA,VERACRUZ,1572.9
BARRY,FERROL,576.16
BARTIN,NORDENHAM,3440.64
BASSENS,BARCELONA,1624.86
BASUO,GUAYAQUIL,9370.8
BASUO,GUAYMAS,7501.44
BASUO,PUERTO MONTT,10471.76
BASUO,SAN ANTONIO,10921.05
BATAAN,FANGCHENG,881.68
BATAAN,YOSU,1384
BATAM,BARCELONA,6353.28
BATAM,CHENNAI,1569.15
BATAM,CHITTAGONG,1429.44
BATAM,DEENDAYAL,2712.12
BATAM,MANGALORE,2076.72
BATAM,ODESSA,6416.8
BATAM,RUGAO,2207.04
BATAM,TAMAN,5934.65
BATAM,TANJUNG LANGSAT,75.24
BATANGAS,PASIR GUDANG,1236.48
BATANGAS,PATRAS,6792.96
BATANGAS,PORT KELANG,1455
BATON ROUGE,ALEXANDRIA (EGYPT),6766.24
BATON ROUGE,BUENOS AIRES,6094.08
BATON ROUGE,CAMPANA,6721.05
BATON ROUGE,IMMINGHAM,5187
BATON ROUGE,LIVERPOOL (UNITED KINGDOM),4793.62
BATON ROUGE,NAGOYA,8912.9
BATON ROUGE,NANTONG,9967.58
BATON ROUGE,NAPLES,5460.48
BATON ROUGE,PROGRESO,706.65
BATON ROUGE,RAVENNA,6014.45
BATUMI,KAOHSIUNG,8359.52
BATUMI,SAFI,2619
BATUMI,SAN LORENZO-SAN MARTIN,7579.2
BAYAH,ABIDJAN,8114.08
BAYAH,BATAAN,1608
BAYAH,BATANGAS,1648.03
BAYAH,HAMBANTOTA,1715
BAYAH,ILIGAN,1695.4
BAYAH,PAPEETE,6285.23
BAYAH,TAMATAVE,3277.44
BAYONNE (FRANCE),BRUGES,756.36
BAYONNE (FRANCE),GEMLIK,2678.4
BAYONNE (FRANCE),GHENT,768.96
BAYONNE (FRANCE),LA CORUNA,337.05
BAYONNE (FRANCE),LAVERA,1702.86
BAYONNE (FRANCE),LE TREPORT,657
BAYONNE (FRANCE),ROTTERDAM,808.83
BAYONNE (FRANCE),SAS VAN GENT,781
BAYONNE (FRANCE),TERNEUZEN,749.76
BAYONNE (FRANCE),VLISSINGEN,726.66
BAYONNE (USA),BILBAO,3022.52
BAYOVAR,ARATU,4744.95
BAYOVAR,DONALDSONVILLE,2511.6
BAYOVAR,DUMAI,11267.55
BAYOVAR,KUANTAN,10580
BAYOVAR,LAZARO CARDENAS,1969.76
BAYOVAR,NEW ORLEANS,2273.68
BAYOVAR,PARANAGUA,4964.68
BAYOVAR,RIO GRANDE (BRAZIL),4700.16
BAYOVAR,SAN LORENZO-SAN MARTIN,4881.45
BAYOVAR,SANTOS,5385.12
BAYSIDE,CHARLESTON SC,1099.35
BAYSIDE,PORT MANATEE,1860.18
BAYSIDE,SAVANNAH GA,1084.46
BAYTOWN,ANTOFAGASTA,3747.1
BAYTOWN,BORDEAUX,5044.94
BAYTOWN,PAJARITOS,740.48
BAYTOWN,PEMBROKE,4821.44
BAYTOWN,PUERTO BOLIVAR (COLOMBIA),1589.35
BAYTOWN,QUINTERO,4301.28
BAYUQUAN,ABU DHABI,6007.68
BAYUQUAN,AMSTERDAM,10799.01
BAYUQUAN,BAHODOPI,2755
BAYUQUAN,BANGKOK,3033.35
BAYUQUAN,BARRANQUILLA,9481.68
BAYUQUAN,BEIRUT,7832.16
BAYUQUAN,BUENAVENTURA,8435.05
BAYUQUAN,CALLAO,9489
BAYUQUAN,CAMDEN,10849.42
BAYUQUAN,CARONTE,8837.85
BAYUQUAN,CASTELLON,9149.04
BAYUQUAN,CASTELLON DE LA PLANA,9809.28
BAYUQUAN,DAMMAM,6381.54
BAYUQUAN,DANANG,1909.44
BAYUQUAN,DJEN-DJEN,9430.68
BAYUQUAN,FUKUYAMA,950.25
BAYUQUAN,GHENT,10751.48
BAYUQUAN,HAIPHONG,1822.59
BAYUQUAN,HO CHI MINH CITY,2205
BAYUQUAN,JAKARTA,3150.77
BAYUQUAN,JEBEL ALI,6401.45
BAYUQUAN,KARACHI,5741.58
BAYUQUAN,KHALIFA,6296.34
